Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
36,4.0,0.9158999919891357,"치매, 가입, 보장, 100세, 보험료, 담보, 상품, 지급, 플러스","['27일', '오후', '12시', '08분', '삼성화재우', '전', '거래', '대비', '0', '49', '205000원', '거래', '삼성화재우', '이날', '1일', '만', '52주', '고가', '주가', '204000원', '개장해서', '장중', '202000원0', '98', '폭', '조정', '상승', '반전해', '205000원0', '49', '상승', '◆', '주체별', '매매동향', '3', '간', '기관', '대량', '순매수지난', '한달', '기준', '기관', '7', '9만주', '순매수한', '반면', '외국인', '1', '3만주', '순매도했고', '개', '6', '4만주', '순매도했다', '기간', '종목', '비중', '기관', '개인', '43', '8', '36', '9', '비중', '3', '간', '기관', '대량', '순매수', '투자자들', '관심', '집중', '그래프삼성화재우', '외국인기관', '매매동향한경로보뉴스', '기사', '한국경제신문', '금융', '전문기업', '씽크풀', '공동', '개발한', '기사', '자동생성', '알고리즘', '실시간', '작성']"
37,3.0,0.9922999739646912,"제시, 동종목, 목표주가, 기준, 투자의견, 발표, 유, 매매의견, 전, 수준","['삼성화재우000815', '52주신고가', '기록', '주목', '만', '동종목', '현재', '주가', '201500원', '선', '거래일', '기준', '3', '간', '평균', '거래량', '234', '주', '60일', '평균', '거래량', '1', '주', '비교', '거래량', '외국', '기관', '보유량', '증', '5일', '누적', '5', '간', '동종목', '외국', '투자자', '2324주', '순매수하', '마찬가지', '기관', '6775주', '순매수하였다', '전날', '외국', '200주', '순매', '기관6775주', '순매수하', '보유', '비율', '변동', '표', '동종목', '외국', '기관', '일별', '순매수량', '외국인', '개인', '순매도', '기관', '순매수한달누적', '전', '기관', '6775주', '순매수했고', '외국인', '200주', '순매도했다', '4주간', '기준', '기관', '초반', '동종목', '순매수한', '이후', '기세', '63979주', '순매수한', '반면', '외국인', '초반', '동종목', '순매도한', '이후', '근래', '순매도량', '줄', '10094주', '순매도했고', '개', '관점', '접근', '52834주', '순매도했다', '금융', '전문기업', '씽크풀', '파이낸셜뉴스', '협업', '로봇기자', '실시간', '생산', '기사']"
38,4.0,0.9850999712944031,"치매, 가입, 보장, 100세, 보험료, 담보, 상품, 지급, 플러스","['삼성화재우', '차트', '분석◆', '주체별', '매매동향', '기관', '개인', '거래비중', '41', '3', '37', '9', '최근한달지난', '한달', '기준', '기관', '6', '4만주', '순매수한', '반면', '외국인', '1', '0만주', '순매도했고', '개', '5', '3만주', '순매도했다', '기간', '종목', '비중', '기관', '개인', '41', '3', '37', '9', '비중', '그래프', '삼성화재우', '외국인기관', '매매동향한경로보뉴스', '기사', '한국경제신문', '금융', '전문기업', '씽크풀', '공동', '개발한', '기사', '자동생성', '알고리즘', '실시간', '작성']"
39,3.0,0.9894000291824341,"제시, 동종목, 목표주가, 기준, 투자의견, 발표, 유, 매매의견, 전, 수준","['흥국화재', '권중원', '대표', '연', '결정', '안정', '무게', '삼성화재', '메리츠화재', '롯데손해보험', '코리안리', '사외이사', '선', '안건', '통과', '매각', '롯데손해보험', '김준현', '전', '금융감독원', '국장', '감사위원', '김용대', '서울대', '통계학', '교수', '사외이사', '신규', '선임', '삼성화재', '조동근', '명지대', '교수', '사외이사', '재선임했다', '메리츠화재', '조이수', '이지환', '사외이사', '코리안리', '전광우', '전', '국민연금공단', '이사장', '김창록', '전', '산업은행', '총재', '김학현', '전', '농협손보', '대표', '사외이사', '전날', '주총', '삼성생명', '한화손해보험', '사외이사', '선', '안건', '삼성생명', '허경욱', '사외이사전', '기획재정부', '국제금융국장', '재선임했고', '한화손보', '이경묵', '서울대', '교수', '재선', '서정호', '변호사', '신규', '선임']"
40,1.0,0.996999979019165,"삼성전자, 주가, 시총, 부진, 삼성그룹주, 반도체, 업황, 하락, 3, 26일","['삼성그룹주의', '시가총액', '달새', '18조원', '한국경제', '버팀목', '반도체', '업황', '삼성전자', '주가', '영향', '분석', '종목들', '힘', '삼성그룹주', '전망', '빨간불', '27일', '한국거래소', '우선주', '포함', '삼성그룹', '소속', '상장사', '23곳', '시총', '26일', '440조5021억원', '전달', '26일', '18조3260억원4', '0', '감소', '기간', '코스피지수2148', '8', '3', '5', '하락', '폭', '후퇴', '국내', '대표', '그룹', '삼성', '상장사들', '증시', '변동성', '상대적', '견조한', '진단', '우선주', '7개', '제외', '16개', '종목', '가운데', '13개', '주가', '나머지', '3곳', '소폭', '반등하', '데', '반도체', '업황', '주가', '반영해', '시총', '1위', '삼성전자', '주가', '하락', '영향', '삼성전자', '26일', '시총', '270조1320억원', '달', '전', '279조870억원', '8조9550억원', '감소', '삼성그룹주', '시총', '감소액', '절반가량', '삼성전자', '비롯', '삼성전자', '반도체', '업황', '부진', '실적', '전망치', '지속적', '금융정보업체', '에프앤가이드', '증권사들', '제시', '삼성전자', '올해', '영업이익', '전망치', '평균', '25일', '현재', '35조7947억원', '작년', '말', '51조7937억원', '30', '9', '하향', '조정', '한달', '전37조9783억원', '5', '7', '하락', '삼성전자', '1분기', '어닝', '쇼크', '이례적', '사전', '공시함', '주', '앞날', '관측', '삼성전자', '전', '2019년', '1분기', '에상', '실적', '설명자료', '당초', '예상', '디스플레이', '메모리', '사업', '환경', '약세', '올해', '1분기', '실적', '시장', '기대', '수준', '하회', '발표', '삼성전자', '식', '회계', '의혹', '삼성바이오로직스', '시총', '22조231억원', '달', '2조1830억원', '눈', '삼성SDI2조1310억원', '삼성물산1조9910억원', '삼성생명9600억원', '삼성전기8440억원', '삼성중공업3850억원', '삼성증권2410억원', '에스원2240억원', '제일기획1260억원', '삼성에스디에스390억원', '삼성카드290억원', '삼성엔지니어링90억원', '주가', '부진', '시총', '일부', '삼성화재3560억원', '호텔신라3260억원', '멀티캠퍼스10억원', '3', '종목', '만', '소폭', '증가', '데', '영향', '삼성그룹주', '기초자산', '펀드', '수익률', '부진', '한국펀드평가', '동양모아드림삼성그룹증권자투자신탁', '1주식A4', '727', '한국투자삼성그룹리딩플러스증권투자신탁', '1주식C', '54', '578', '한국투자삼성그룹적립식증권투자신탁', '2주식A5', '040', '한국투자삼성그룹증권자투자신탁', '1주식A4', '670', '삼성그룹주', '기초자산', '순자산', '100억원', '주식형', '펀드', '4개', '한', '달', '수익률', '25일', '기준', '마이너스', '5', '안팎', '수익률', '기록', '글로벌', '경기', '침체', '가능성', '고개', '가운데', '삼성그룹주의', '부진', '한국경제', '우려', '지적', '금융투자업계', '관계자', '반도체', '업황', '부진', '타격', '삼성전자', '뿐', '삼성그룹', '신성장', '동력', '종목들', '주가', '힘', '주가', '기업', '성장', '잠재력', '데', '국내', '대표', '기업', '성장', '동력', '투자자들', '사이', '설득력', '한국경제', '성장', '잠재력', '불', '의미', '말']"
41,4.0,0.9850999712944031,"치매, 가입, 보장, 100세, 보험료, 담보, 상품, 지급, 플러스","['삼성화재우', '차트', '분석◆', '주체별', '매매동향', '기관', '개인', '거래비중', '41', '3', '37', '9', '최근한달지난', '한달', '기준', '기관', '6', '4만주', '순매수한', '반면', '외국인', '1', '0만주', '순매도했고', '개', '5', '3만주', '순매도했다', '기간', '종목', '비중', '기관', '개인', '41', '3', '37', '9', '비중', '그래프', '삼성화재우', '외국인기관', '매매동향한경로보뉴스', '기사', '한국경제신문', '금융', '전문기업', '씽크풀', '공동', '개발한', '기사', '자동생성', '알고리즘', '실시간', '작성']"
42,0.0,0.9911999702453613,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['◆삼성화재', '제100회', '고객권익보호위원회', '개최', '사진삼성화재', '제공삼성화재', '20일', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '21일', '이날', '삼성화재', '위원회', '100회', '기념', '관련', '임직원', '참석', '가운데', '공개', '방식', '심의안건', '토론', '진행', '삼성화재', '회사', '고객간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '역할', '자문기구', '2009년', '3월', '보험업계', '최초', '도입', '위원회', '분쟁심', '과정', '중요', '요소', '공정성', '객관성', '전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할']"
43,0.0,0.9923999905586243,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['삼성화재', '20일', '서울', '서초구', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '위원회', '회사', '고객간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '자문기구', '2009년', '3월', '보험업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '개최', '기념', '관련', '임직원', '참석', '가운데', '심의안건', '위원들', '임직원들', '활발', '토론', '진행', '위원회', '분쟁심', '과정', '중요', '요소', '△공정성', '△객관성', '△전문성', '확보', '국내', '보험전문', '6명', '구성', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '위원장', '노일석', '성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '일조']"
44,0.0,0.9941999912261963,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['보험전문', '외부전문', '6인', '구성최영무', '삼성화재', '사장왼쪽', '네번', '고객권익보호위원', '왼쪽', '법무법', '의성', '이동필', '변호사', '홍익대', '황창근', '교수', '성신여대', '허경옥', '교수', '성신여대', '노일석', '교수', '동국대', '김선정', '교수', '건국대', '최병규', '교수', '고객권익보호위원회', '참석', '기념촬영', '삼성화재', '20일', '오후', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '위원회', '회사', '고객간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '중재·조정하', '역할', '자문기구', '2009년', '3월', '보험업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '기념', '관련', '임직원', '참석', '가운데', '공개', '방식', '진행', '심의안건', '위원들', '임직원간', '활발', '토론', '삼성화재', '고객권익보호위원회', '분쟁심', '과정', '중요', '요소', '공정성', '객관성', '전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성해', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '노일석', '위원장성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '일조', '소회']"
45,0.0,0.9944000244140625,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['최영무', '삼성화재', '사장왼쪽', '네번', '고객권익보호위원', '왼쪽', '이동필', '법무법', '의성', '변호사', '황창근', '홍익대', '교수', '허경온', '성신여대', '교수', '노일석', '성신여대', '교수', '김선정', '동국대', '교수', '최병규', '건국대', '교수', '100회', '고객권익보호위원회', '참석', '기념촬영', '사진삼성화재삼성화재', '20일', '오후', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '위원회', '회사', '고객', '간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '역할', '자문기구', '2009년', '3월', '업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '기념', '대표이사', '관련', '임직원', '참석', '가운데', '공개', '방식', '진행', '심의안건', '위원들', '임직원', '토론', '삼성화재', '고객권익보호위원회', '분쟁심', '과정', '중요', '요소', '△공정성', '△객관성', '△전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '위원장', '노일석', '성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '데', '일조', '말']"
46,1.0,0.996999979019165,"삼성전자, 주가, 시총, 부진, 삼성그룹주, 반도체, 업황, 하락, 3, 26일","['삼성그룹주의', '시가총액', '달새', '18조원', '한국경제', '버팀목', '반도체', '업황', '삼성전자', '주가', '영향', '분석', '종목들', '힘', '삼성그룹주', '전망', '빨간불', '27일', '한국거래소', '우선주', '포함', '삼성그룹', '소속', '상장사', '23곳', '시총', '26일', '440조5021억원', '전달', '26일', '18조3260억원4', '0', '감소', '기간', '코스피지수2148', '8', '3', '5', '하락', '폭', '후퇴', '국내', '대표', '그룹', '삼성', '상장사들', '증시', '변동성', '상대적', '견조한', '진단', '우선주', '7개', '제외', '16개', '종목', '가운데', '13개', '주가', '나머지', '3곳', '소폭', '반등하', '데', '반도체', '업황', '주가', '반영해', '시총', '1위', '삼성전자', '주가', '하락', '영향', '삼성전자', '26일', '시총', '270조1320억원', '달', '전', '279조870억원', '8조9550억원', '감소', '삼성그룹주', '시총', '감소액', '절반가량', '삼성전자', '비롯', '삼성전자', '반도체', '업황', '부진', '실적', '전망치', '지속적', '금융정보업체', '에프앤가이드', '증권사들', '제시', '삼성전자', '올해', '영업이익', '전망치', '평균', '25일', '현재', '35조7947억원', '작년', '말', '51조7937억원', '30', '9', '하향', '조정', '한달', '전37조9783억원', '5', '7', '하락', '삼성전자', '1분기', '어닝', '쇼크', '이례적', '사전', '공시함', '주', '앞날', '관측', '삼성전자', '전', '2019년', '1분기', '에상', '실적', '설명자료', '당초', '예상', '디스플레이', '메모리', '사업', '환경', '약세', '올해', '1분기', '실적', '시장', '기대', '수준', '하회', '발표', '삼성전자', '식', '회계', '의혹', '삼성바이오로직스', '시총', '22조231억원', '달', '2조1830억원', '눈', '삼성SDI2조1310억원', '삼성물산1조9910억원', '삼성생명9600억원', '삼성전기8440억원', '삼성중공업3850억원', '삼성증권2410억원', '에스원2240억원', '제일기획1260억원', '삼성에스디에스390억원', '삼성카드290억원', '삼성엔지니어링90억원', '주가', '부진', '시총', '일부', '삼성화재3560억원', '호텔신라3260억원', '멀티캠퍼스10억원', '3', '종목', '만', '소폭', '증가', '데', '영향', '삼성그룹주', '기초자산', '펀드', '수익률', '부진', '한국펀드평가', '동양모아드림삼성그룹증권자투자신탁', '1주식A4', '727', '한국투자삼성그룹리딩플러스증권투자신탁', '1주식C', '54', '578', '한국투자삼성그룹적립식증권투자신탁', '2주식A5', '040', '한국투자삼성그룹증권자투자신탁', '1주식A4', '670', '삼성그룹주', '기초자산', '순자산', '100억원', '주식형', '펀드', '4개', '한', '달', '수익률', '25일', '기준', '마이너스', '5', '안팎', '수익률', '기록', '글로벌', '경기', '침체', '가능성', '고개', '가운데', '삼성그룹주의', '부진', '한국경제', '우려', '지적', '금융투자업계', '관계자', '반도체', '업황', '부진', '타격', '삼성전자', '뿐', '삼성그룹', '신성장', '동력', '종목들', '주가', '힘', '주가', '기업', '성장', '잠재력', '데', '국내', '대표', '기업', '성장', '동력', '투자자들', '사이', '설득력', '한국경제', '성장', '잠재력', '불', '의미', '말']"
47,0.0,0.9923999905586243,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['삼성화재', '20일', '서울', '서초구', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '위원회', '회사', '고객간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '자문기구', '2009년', '3월', '보험업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '개최', '기념', '관련', '임직원', '참석', '가운데', '심의안건', '위원들', '임직원들', '활발', '토론', '진행', '위원회', '분쟁심', '과정', '중요', '요소', '△공정성', '△객관성', '△전문성', '확보', '국내', '보험전문', '6명', '구성', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '위원장', '노일석', '성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '일조']"
48,0.0,0.9941999912261963,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['보험전문', '외부전문', '6인', '구성최영무', '삼성화재', '사장왼쪽', '네번', '고객권익보호위원', '왼쪽', '법무법', '의성', '이동필', '변호사', '홍익대', '황창근', '교수', '성신여대', '허경옥', '교수', '성신여대', '노일석', '교수', '동국대', '김선정', '교수', '건국대', '최병규', '교수', '고객권익보호위원회', '참석', '기념촬영', '삼성화재', '20일', '오후', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '위원회', '회사', '고객간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '중재·조정하', '역할', '자문기구', '2009년', '3월', '보험업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '기념', '관련', '임직원', '참석', '가운데', '공개', '방식', '진행', '심의안건', '위원들', '임직원간', '활발', '토론', '삼성화재', '고객권익보호위원회', '분쟁심', '과정', '중요', '요소', '공정성', '객관성', '전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성해', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '노일석', '위원장성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '일조', '소회']"
49,0.0,0.9944000244140625,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['최영무', '삼성화재', '사장왼쪽', '네번', '고객권익보호위원', '왼쪽', '이동필', '법무법', '의성', '변호사', '황창근', '홍익대', '교수', '허경온', '성신여대', '교수', '노일석', '성신여대', '교수', '김선정', '동국대', '교수', '최병규', '건국대', '교수', '100회', '고객권익보호위원회', '참석', '기념촬영', '사진삼성화재삼성화재', '20일', '오후', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '위원회', '회사', '고객', '간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '역할', '자문기구', '2009년', '3월', '업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '기념', '대표이사', '관련', '임직원', '참석', '가운데', '공개', '방식', '진행', '심의안건', '위원들', '임직원', '토론', '삼성화재', '고객권익보호위원회', '분쟁심', '과정', '중요', '요소', '△공정성', '△객관성', '△전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '위원장', '노일석', '성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '데', '일조', '말']"
50,0.0,0.9944000244140625,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['최영무', '삼성화재', '사장왼쪽', '네번', '고객권익보호위원', '왼쪽', '이동필', '법무법', '의성', '변호사', '황창근', '홍익대', '교수', '허경온', '성신여대', '교수', '노일석', '성신여대', '교수', '김선정', '동국대', '교수', '최병규', '건국대', '교수', '100회', '고객권익보호위원회', '참석', '기념촬영', '사진삼성화재삼성화재', '20일', '오후', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '위원회', '회사', '고객', '간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '역할', '자문기구', '2009년', '3월', '업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '기념', '대표이사', '관련', '임직원', '참석', '가운데', '공개', '방식', '진행', '심의안건', '위원들', '임직원', '토론', '삼성화재', '고객권익보호위원회', '분쟁심', '과정', '중요', '요소', '△공정성', '△객관성', '△전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '위원장', '노일석', '성신여대', '명예교수', '보험업', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '데', '일조', '말']"
51,0.0,0.9930999875068665,"위원회, 교수, 회사, 소비자, 고객권익보호위원회, 중, 본사, 성신여대, 심의","['삼성화재사장', '최영무', '20일', '오후', '서울', '서초동', '삼성화재', '본사', '경영회의실', '제100회', '고객권익보호위원회', '개최', '위원회', '회사', '고객간', '발생', '분쟁', '중', '판단', '난이도', '분쟁사안', '공정', '객관적', '중재·조정하', '역할', '자문기구', '2009년', '3월', '보험업계', '최초', '도입', '이날', '삼성화재', '위원회', '100회', '개최', '기념', '최고경영자CEO', '관련', '임직원', '참석', '가운데', '심의안건', '위원들', '임직원들', '활발', '토론', '벌', '공개', '방식', '진행', '회사', '고객권익보호위원회', '분쟁심', '과정', '중요', '요소', '△공정성', '△객관성', '△전문성', '확보', '국내', '보험전문', '6명', '구성', '위원회', '대학교수', '변호사', '전문', '구성', '1회', '45건', '고객분쟁', '심의', '10년', '99회', '위원회', '416건', '심의', '위원회', '심', '중', '소비자', '입장', '약관', '업무프로세스', '개', '사항', '발굴', '회사', '개선', '제안', '역할', '위원장', '노일석', '성신여대', '명예교수', '“보험업은', '위험', '보험금', '지급', '관련해', '소비자', '부정적', '인식', '특성', '위원회', '활동', '보험금', '지급', '공정성', '소비자', '신뢰', '일조', '있다”고']"
52,2.0,0.9980000257492065,"전년, 증가, 기록, 4, 상승, 1, 업체, 자동차보험, 임원","['자동변속기', '전문', '중소수리업체', '대표', '양', '인터뷰', '도중', '눈물', '지난달', '직원', '월급', '개', '돈', '상태', '5개월', '6개월', '정도', '생각', '제보', '이후', '몸무게', '8kg', '정도', '50일', '잠', '1시간', '2시간', '잠', '병원', '치료', '주위', '먹고살기', '바쁘니까1월', '말', '양', '극심한', '스트레스', '경제적', '타격', '달', '평균', '6건', '12건', '수리', '의뢰', '1월', '이후', '두', '달', '의뢰', '1건', '불과', '자동변속기', '수리', '데', '리', '대', '수리비', '수백만', '원', '안팎', '때문', '의뢰', '거', '건', '중요', '30년', '경력', '전국', '가맹점', '8개', '운영', '양', '상황', '발단', '삼성화재', '자회사', '삼성화재애니카손해사정', '임원', '비리', '삼성화재', '본사', '감사실', '제보', '대물', '보상', '총괄', '임원', '명의', '수리업체', '설립', '제보', '삼성화재', '자회사', '임원', '명의', '자동변속기', '전문', '수리업체', '설립', '내용', '자동변속기', '수리', '일반', '정비', '전문', '기술', '필요', '때문', '일반', '정비업체', '수리', '자동변속기', '수리해', '상황', '전문', '업체', '재하청', '경우', '중간', '수수료', '추가', '발생', '보험사', '입장', '지급', '지출', '비용', '이걸', '줄', '보험사', '자동변속기', '수리', '전문', '업체', '맡기길', '문제', '업무', '협약', '계약', '일반', '정비업체', '자동변속기', '전문', '수리업체', '계약', '알음알음', '감', '자동차', '대물', '보상', '총괄', '담당', '임원', '사각지대', '파악', '거', '겉', '지정', '업체', '감', '영향력', '위치', '“임원', '퇴직', '프로그램', '않겠나”실제', '삼성화재', '측', '씨', '배우', '명', '업체', '조직적', '정황', '곳곳', '대물', '보상', '담당', '한', '부서장', '지역', '센터장', '소집', '임원', '퇴직', '프로그램', '업체', '말', '회의', '명', '업체', '관계자들', '참석', '홍보', '회의', '참석', '한', '센터장', '현직', '임원', '노골적', '증언', '업체', '홍보', '공문', '전사적', '공문', '자동변속기', '수리', '교환', '필요', '경우', '업체', '활용하길', '문구', '업체', '방식', '소개', '이례적', '직원', '전언', '제보', '이후', '감', '우연취재', '과정', '삼성화재', '측', '반응', '거', '조직', '이기주의', '삼성화재', '본사', '일처리', '취재', '해당', '내용', '자동변속기', '수리', '의뢰', '시스템', '파악', '본사', '감사실', '감사', '내용', '확인', '텐데', '말', '삼성화재', '자화사', '일처리', '비', '당사자', '내부', '임원', '징계', '사직', '처리', '실질적', '명', '업체', '지원', '이득', '사실', '이유', '내부', '윤리강령', '직원', '규정', '임원', '규정', '답', '외부', '관계자', '제보자', '철저', '무시', '제보', '이후', '중소수리업체', '대표', '양', '씨', '감', '거', '항변', '제보', '이후', '질문', '우연', '말하기', '3년', '내역', '번', '우연', '답', '거', '삼성화재', '측은', '지역', '센터장', '소집', '업체', '홍보', '거', '임원', '퇴직', '프로그램', '말', '적', '내부', '공문', '업체', '소개', '거', '일상적', '해명', '언급', '회의', '참석', '센터장', '내부', '직원들', '증언', '배치', '해명', '비', '당사자', '멀쩡·결국', '제보자', '피해임원', '사직', '후', '명', '업체', '전직', '삼성화재', '임원', '출신', '관계자', '사업', '합류', '지난달', '업체', '삼성화재', '자동변속기', '수리', '의뢰', '5건', '중소수리업체', '대표', '양', '생업', '포기', '위', '임원', '밀접', '관계', '직원', '짓', '했느냐', '욕설', '차례', '삼성화재', '측', '내부', '양', '거짓', '임원', '악의적', '소문', '인터뷰', '도중', '양', '이럴', '줄', '제보', '허탈', '웃음', '부당한', '제보', '잘못한', '반문', '순간순간', '거', '포', '아내', '때문', '힘', '말', '아내']"
53,3.0,0.9894000291824341,"제시, 동종목, 목표주가, 기준, 투자의견, 발표, 유, 매매의견, 전, 수준","['흥국화재', '권중원', '대표', '연', '결정', '안정', '무게', '삼성화재', '메리츠화재', '롯데손해보험', '코리안리', '사외이사', '선', '안건', '통과', '매각', '롯데손해보험', '김준현', '전', '금융감독원', '국장', '감사위원', '김용대', '서울대', '통계학', '교수', '사외이사', '신규', '선임', '삼성화재', '조동근', '명지대', '교수', '사외이사', '재선임했다', '메리츠화재', '조이수', '이지환', '사외이사', '코리안리', '전광우', '전', '국민연금공단', '이사장', '김창록', '전', '산업은행', '총재', '김학현', '전', '농협손보', '대표', '사외이사', '전날', '주총', '삼성생명', '한화손해보험', '사외이사', '선', '안건', '삼성생명', '허경욱', '사외이사전', '기획재정부', '국제금융국장', '재선임했고', '한화손보', '이경묵', '서울대', '교수', '재선', '서정호', '변호사', '신규', '선임']"
